,scores,,,,,
18868,-1,-1,,,,
18869,1,1,,,,
18870,0,0,,,,
18871,0,0,,,,
18872,0,0,,,,
18873,0,0,,,,
18874,0,0,,,,
18875,0,0,,,,
18876,0,0,,,,
18877,0,0,,,,
18878,0,0,,,,
18879,1,1,,,,
18880,0,0,,,,
18881,1,1,,,,
18882,0,0,,,,
18883,0,0,,,,
18884,0,0,,,,
18885,0,0,,,,
18886,1,1,,,,
18887,0,0,,,,
18888,3,1,,,,
18889,-2,-1,,,,
18890,0,0,,,,
18891,0,0,,,,
18892,-1,-1,,,,
18893,0,0,,,,
18894,0,0,,,,
18895,0,0,,,,
18896,-1,-1,,,,
18897,1,1,,,,
18898,-1,-1,,,,
18899,0,0,,,,
18900,0,0,,,,
18901,-1,-1,,,,
18902,0,0,,,,
18903,2,1,,,,
18904,0,0,,,,
18905,0,0,,,,
18906,0,0,,,,
18907,0,0,,,,
18908,0,0,,,,
18909,0,0,,,,
18910,1,1,,,,
18911,0,0,,,,
18912,0,0,,,,
18913,0,0,,,,
18914,0,0,,,,
18915,0,0,,,,
18916,-1,-1,,,,
18917,0,0,,,,
18918,0,0,,,,
18919,-1,-1,,,,
18920,-1,-1,,,,
18921,0,0,,,,
18922,0,0,,,,
18923,0,0,,,,
18924,0,0,,,,
18925,0,0,,,,
18926,-1,-1,,,,
18927,1,1,,,,
18928,0,0,,,,
18929,0,0,,,,
18930,-1,-1,,,,
18931,0,0,,,,
18932,-1,-1,,,,
18933,0,0,,,,
18934,0,0,,,,
18935,0,0,,,,
18936,0,0,,,,
18937,0,0,,,,
18938,2,1,,,,
18939,-1,-1,,,,
18940,0,0,,,,
18941,-2,-1,,,,
18942,-1,-1,,,,
18943,0,0,,,,
18944,0,0,,,,
18945,0,0,,,,
18946,1,1,,,,
18947,0,0,,,,
18948,-1,-1,,,,
18949,-1,-1,,,,
18950,0,0,,,,
18951,0,0,,,,
18952,1,1,,,,
18953,0,0,,,,
18954,0,0,,,,
18955,0,0,,,,
18956,-2,-1,,,,
18957,-1,-1,,,,
18958,0,0,,,,
18959,0,0,,,,
18960,0,0,,,,
18961,1,1,,,,
18962,-3,-1,,,,
18963,-1,-1,,,,
18964,-1,-1,,,,
18965,0,0,,,,
18966,-1,-1,,,,
18967,1,1,,,,
18968,0,0,,,,
18969,0,0,,,,
18970,1,1,,,,
18971,0,0,,,,
18972,0,0,,,,
18973,-1,-1,,,,
18974,0,0,,,,
18975,0,0,,,,
18976,0,0,,,,
18977,1,1,,,,
18978,0,0,,,,
18979,0,0,,,,
18980,-1,-1,,,,
18981,0,0,,,,
18982,0,0,,,,
18983,-1,-1,,,,
18984,1,1,,,,
18985,0,0,,,,
18986,0,0,,,,
18987,0,0,,,,
18988,1,1,,,,
18989,0,0,,,,
18990,0,0,,,,
18991,2,1,,,,
18992,-1,-1,,,,
18993,0,0,,,,
18994,0,0,,,,
18995,0,0,,,,
18996,0,0,,,,
18997,-1,-1,,,,
18998,0,0,,,,
18999,0,0,,,,
19000,0,0,,,,
19001,2,1,,,,
19002,0,0,,,,
19003,-1,-1,,,,
19004,-1,-1,,,,
19005,-1,-1,,,,
19006,-1,-1,,,,
19007,0,0,,,,
19008,0,0,,,,
19009,0,0,,,,
19010,-1,-1,,,,
19011,0,0,,,,
19012,1,1,,,,
19013,0,0,,,,
19014,-1,-1,,,,
19015,0,0,,,,
19016,-1,-1,,,,
19017,0,0,,,,
19018,0,0,,,,
19019,0,0,,,,
19020,0,0,,,,
19021,-1,-1,,,,
19022,-2,-1,,,,
19023,0,0,,,,
19024,0,0,,,,
19025,0,0,,,,
19026,0,0,,,,
19027,0,0,,,,
19028,0,0,,,,
19029,0,0,,,,
19030,0,0,,,,
19031,0,0,,,,
19032,0,0,,,,
19033,1,1,,,,
19034,1,1,,,,
19035,0,0,,,,
19036,0,0,,,,
19037,1,1,,,,
19038,0,0,,,,
19039,0,0,,,,
19040,-1,-1,,,,
19041,0,0,,,,
19042,0,0,,,,
19043,0,0,,,,
19044,0,0,,,,
19045,0,0,,,,
19046,0,0,,,,
19047,0,0,,,,
19048,0,0,,,,
19049,0,0,,,,
19050,0,0,,,,
19051,0,0,,,,
19052,0,0,,,,
19053,0,0,,,,
19054,0,0,,,,
19055,2,1,,,,
19056,0,0,,,,
19057,0,0,,,,
19058,0,0,,,,
19059,1,1,,,,
19060,2,1,,,,
19061,0,0,,,,
19062,0,0,,,,
19063,0,0,,,,
19064,0,0,,,,
19065,-1,-1,,,,
19066,1,1,,,,
19067,0,0,,,,
19068,2,1,,,,
19069,-2,-1,,,,
19070,0,0,,,,
19071,0,0,,,,
19072,2,1,,,,
19073,2,1,,,,
19074,-2,-1,,,,
19075,0,0,,,,
19076,0,0,,,,
19077,0,0,,,,
19078,-2,-1,,,,
19079,0,0,,,,
19080,0,0,,,,
19081,0,0,,,,
19082,-1,-1,,,,
19083,-1,-1,,,,
19084,-1,-1,,,,
19085,0,0,,,,
19086,0,0,,,,
19087,0,0,,,,
19088,1,1,,,,
19089,0,0,,,,
19090,1,1,,,,
19091,0,0,,,,
19092,0,0,,,,
19093,0,0,,,,
19094,0,0,,,,
19095,0,0,,,,
19096,0,0,,,,
19097,0,0,,,,
19098,1,1,,,,
19099,-1,-1,,,,
19100,1,1,,,,
19101,1,1,,,,
19102,0,0,,,,
19103,-1,-1,,,,
19104,0,0,,,,
19105,0,0,,,,
19106,0,0,,,,
19107,0,0,,,,
19108,-1,-1,,,,
19109,0,0,,,,
19110,-1,-1,,,,
19111,0,0,,,,
19112,0,0,,,,
19113,0,0,,,,
19114,0,0,,,,
19115,0,0,,,,
19116,0,0,,,,
19117,0,0,,,,
19118,1,1,,,,
19119,0,0,,,,
19120,0,0,,,,
19121,0,0,,,,
19122,-1,-1,,,,
19123,-1,-1,,,,
19124,0,0,,,,
19125,0,0,,,,
19126,0,0,,,,
19127,0,0,,,,
19128,0,0,,,,
19129,0,0,,,,
19130,0,0,,,,
19131,0,0,,,,
19132,-1,-1,,,,
19133,0,0,,,,
19134,1,1,,,,
19135,0,0,,,,
19136,0,0,,,,
19137,0,0,,,,
19138,0,0,,,,
19139,0,0,,,,
19140,-2,-1,,,,
19141,0,0,,,,
19142,0,0,,,,
19143,1,1,,,,
19144,1,1,,,,
19145,0,0,,,,
19146,0,0,,,,
19147,2,1,,,,
19148,0,0,,,,
19149,1,1,,,,
19150,0,0,,,,
19151,0,0,,,,
19152,0,0,,,,
19153,0,0,,,,
19154,-1,-1,,,,
19155,0,0,,,,
19156,0,0,,,,
19157,0,0,,,,
19158,-1,-1,,,,
19159,0,0,,,,
19160,-1,-1,,,,
19161,1,1,,,,
19162,1,1,,,,
19163,-1,-1,,,,
19164,2,1,,,,
19165,-1,-1,,,,
19166,0,0,,,,
19167,0,0,,,,
19168,0,0,,,,
19169,0,0,,,,
19170,0,0,,,,
19171,1,1,,,,
19172,-1,-1,,,,
19173,0,0,,,,
19174,0,0,,,,
19175,0,0,,,,
19176,3,1,,,,
19177,0,0,,,,
19178,1,1,,,,
19179,-1,-1,,,,
19180,0,0,,,,
19181,-3,-1,,,,
19182,0,0,,,,
19183,0,0,,,,
19184,-1,-1,,,,
19185,-1,-1,,,,
19186,1,1,,,,
19187,-1,-1,,,,
19188,0,0,,,,
19189,-1,-1,,,,
19190,0,0,,,,
19191,0,0,,,,
19192,2,1,,,,
19193,0,0,,,,
19194,-1,-1,,,,
19195,1,1,,,,
19196,1,1,,,,
19197,0,0,,,,
19198,0,0,,,,
19199,0,0,,,,
19200,0,0,,,,
19201,0,0,,,,
19202,0,0,,,,
19203,1,1,,,,
19204,0,0,,,,
19205,-1,-1,,,,
19206,0,0,,,,
19207,-2,-1,,,,
19208,0,0,,,,
19209,0,0,,,,
19210,-1,-1,,,,
19211,-1,-1,,,,
19212,0,0,,,,
19213,-1,-1,,,,
19214,0,0,,,,
19215,0,0,,,,
19216,0,0,,,,
19217,0,0,,,,
19218,1,1,,,,
19219,-1,-1,,,,
19220,1,1,,,,
19221,1,1,,,,
19222,0,0,,,,
19223,1,1,,,,
19224,-1,-1,,,,
19225,-4,-1,,,,
19226,-1,-1,,,,
19227,0,0,,,,
19228,0,0,,,,
19229,-3,-1,,,,
19230,0,0,,,,
19231,0,0,,,,
19232,1,1,,,,
19233,0,0,,,,
19234,0,0,,,,
19235,1,1,,,,
19236,1,1,,,,
19237,0,0,,,,
19238,-2,-1,,,,
19239,0,0,,,,
19240,0,0,,,,
19241,1,1,,,,
19242,-1,-1,,,,
19243,0,0,,,,
19244,0,0,,,,
19245,0,0,,,,
19246,-1,-1,,,,
19247,0,0,,,,
19248,0,0,,,,
19249,0,0,,,,
19250,1,1,,,,
19251,1,1,,,,
19252,0,0,,,,
19253,0,0,,,,
19254,0,0,,,,
19255,0,0,,,,
19256,1,1,,,,
19257,0,0,,,,
19258,1,1,,,,
19259,0,0,,,,
19260,-1,-1,,,,
19261,0,0,,,,
19262,0,0,,,,
19263,0,0,,,,
19264,0,0,,,,
19265,0,0,,,,
19266,-1,-1,,,,
19267,0,0,,,,
19268,0,0,,,,
19269,0,0,,,,
19270,0,0,,,,
19271,0,0,,,,
19272,0,0,,,,
19273,0,0,,,,
19274,0,0,,,,
19275,0,0,,,,
19276,0,0,,,,
19277,0,0,,,,
19278,0,0,,,,
19279,0,0,,,,
19280,0,0,,,,
19281,2,1,,,,
19282,-1,-1,,,,
19283,0,0,,,,
19284,0,0,,,,
19285,-2,-1,,,,
19286,0,0,,,,
19287,1,1,,,,
19288,0,0,,,,
19289,0,0,,,,
19290,0,0,,,,
19291,0,0,,,,
19292,1,1,,,,
19293,0,0,,,,
19294,2,1,,,,
19295,-1,-1,,,,
19296,1,1,,,,
19297,0,0,,,,
19298,0,0,,,,
19299,0,0,,,,
19300,0,0,,,,
19301,0,0,,,,
19302,1,1,,,,
19303,0,0,,,,
19304,-1,-1,,,,
19305,-2,-1,,,,
19306,0,0,,,,
19307,0,0,,,,
19308,0,0,,,,
19309,0,0,,,,
19310,0,0,,,,
19311,0,0,,,,
19312,1,1,,,,
19313,-1,-1,,,,
19314,0,0,,,,
19315,0,0,,,,
19316,0,0,,,,
19317,-1,-1,,,,
19318,0,0,,,,
19319,0,0,,,,
19320,0,0,,,,
19321,0,0,,,,
19322,1,1,,,,
19323,-3,-1,,,,
19324,0,0,,,,
19325,1,1,,,,
19326,0,0,,,,
19327,0,0,,,,
19328,0,0,,,,
19329,0,0,,,,
19330,0,0,,,,
19331,-2,-1,,,,
19332,0,0,,,,
19333,0,0,,,,
19334,0,0,,,,
19335,0,0,,,,
19336,0,0,,,,
19337,-1,-1,,,,
19338,0,0,,,,
19339,0,0,,,,
19340,1,1,,,,
19341,0,0,,,,
19342,-1,-1,,,,
19343,1,1,,,,
19344,0,0,,,,
19345,0,0,,,,
19346,0,0,,,,
19347,-1,-1,,,,
19348,-1,-1,,,,
19349,0,0,,,,
19350,-2,-1,,,,
19351,0,0,,,,
19352,-2,-1,,,,
19353,3,1,,,,
19354,1,1,,,,
19355,0,0,,,,
19356,-1,-1,,,,
19357,0,0,,,,
19358,0,0,,,,
19359,0,0,,,,
19360,-1,-1,,,,
19361,-1,-1,,,,
19362,0,0,,,,
19363,0,0,,,,
19364,1,1,,,,
19365,1,1,,,,
19366,0,0,,,,
19367,1,1,,,,
19368,0,0,,,,
19369,0,0,,,,
19370,0,0,,,,
19371,0,0,,,,
19372,1,1,,,,
19373,1,1,,,,
19374,0,0,,,,
19375,-1,-1,,,,
19376,0,0,,,,
19377,-2,-1,,,,
19378,-2,-1,,,,
19379,0,0,,,,
19380,0,0,,,,
19381,0,0,,,,
19382,0,0,,,,
19383,0,0,,,,
19384,0,0,,,,
19385,-1,-1,,,,
19386,0,0,,,,
19387,0,0,,,,
19388,0,0,,,,
19389,0,0,,,,
19390,-1,-1,,,,
19391,0,0,,,,
19392,0,0,,,,
19393,0,0,,,,
19394,0,0,,,,
19395,0,0,,,,
19396,-1,-1,,,,
19397,-3,-1,,,,
19398,-1,-1,,,,
19399,-1,-1,,,,
19400,0,0,,,,
19401,0,0,,,,
19402,1,1,,,,
19403,0,0,,,,
19404,1,1,,,,
19405,0,0,,,,
19406,1,1,,,,
19407,-2,-1,,,,
19408,0,0,,,,
19409,0,0,,,,
19410,0,0,,,,
19411,0,0,,,,
19412,0,0,,,,
19413,0,0,,,,
19414,0,0,,,,
19415,0,0,,,,
19416,-1,-1,,,,
19417,0,0,,,,
19418,0,0,,,,
19419,2,1,,,,
19420,0,0,,,,
19421,1,1,,,,
19422,0,0,,,,
19423,0,0,,,,
19424,-1,-1,,,,
19425,0,0,,,,
19426,-2,-1,,,,
19427,-2,-1,,,,
19428,0,0,,,,
19429,1,1,,,,
19430,0,0,,,,
19431,0,0,,,,
19432,0,0,,,,
19433,0,0,,,,
19434,0,0,,,,
19435,0,0,,,,
19436,0,0,,,,
19437,1,1,,,,
19438,0,0,,,,
19439,1,1,,,,
19440,0,0,,,,
19441,0,0,,,,
19442,0,0,,,,
19443,0,0,,,,
19444,0,0,,,,
19445,-1,-1,,,,
19446,0,0,,,,
19447,0,0,,,,
19448,0,0,,,,
19449,-2,-1,,,,
19450,0,0,,,,
19451,2,1,,,,
19452,0,0,,,,
19453,1,1,,,,
19454,0,0,,,,
19455,0,0,,,,
19456,0,0,,,,
19457,0,0,,,,
19458,-2,-1,,,,
19459,0,0,,,,
19460,-2,-1,,,,
19461,0,0,,,,
19462,0,0,,,,
19463,0,0,,,,
19464,-1,-1,,,,
19465,-1,-1,,,,
19466,0,0,,,,
19467,0,0,,,,
19468,0,0,,,,
19469,0,0,,,,
19470,3,1,,,,
19471,0,0,,,,
19472,1,1,,,,
19473,0,0,,,,
19474,-1,-1,,,,
19475,0,0,,,,
19476,0,0,,,,
19477,0,0,,,,
19478,1,1,,,,
19479,1,1,,,,
19480,0,0,,,,
19481,0,0,,,,
19482,-2,-1,,,,
19483,0,0,,,,
19484,-1,-1,,,,
19485,0,0,,,,
19486,0,0,,,,
19487,-1,-1,,,,
19488,0,0,,,,
19489,0,0,,,,
19490,0,0,,,,
19491,0,0,,,,
19492,0,0,,,,
19493,-1,-1,,,,
19494,0,0,,,,
19495,1,1,,,,
19496,1,1,,,,
19497,-1,-1,,,,
19498,0,0,,,,
19499,-1,-1,,,,
19500,-1,-1,,,,
19501,1,1,,,,
19502,0,0,,,,
19503,0,0,,,,
19504,0,0,,,,
19505,0,0,,,,
19506,0,0,,,,
19507,-1,-1,,,,
19508,2,1,,,,
19509,0,0,,,,
19510,-1,-1,,,,
19511,-1,-1,,,,
19512,0,0,,,,
19513,0,0,,,,
19514,0,0,,,,
19515,0,0,,,,
19516,0,0,,,,
19517,0,0,,,,
19518,0,0,,,,
19519,0,0,,,,
19520,3,1,,,,
19521,0,0,,,,
19522,0,0,,,,
19523,0,0,,,,
19524,0,0,,,,
19525,0,0,,,,
19526,0,0,,,,
19527,0,0,,,,
19528,0,0,,,,
19529,-1,-1,,,,
19530,-1,-1,,,,
19531,0,0,,,,
19532,3,1,,,,
19533,0,0,,,,
19534,0,0,,,,
19535,-1,-1,,,,
19536,0,0,,,,
19537,0,0,,,,
19538,0,0,,,,
19539,0,0,,,,
19540,0,0,,,,
19541,0,0,,,,
19542,0,0,,,,
19543,1,1,,,,
19544,0,0,,,,
19545,-2,-1,,,,
19546,-1,-1,,,,
19547,0,0,,,,
19548,0,0,,,,
19549,0,0,,,,
19550,0,0,,,,
19551,0,0,,,,
19552,0,0,,,,
19553,1,1,,,,
19554,0,0,,,,
19555,0,0,,,,
19556,1,1,,,,
19557,0,0,,,,
19558,0,0,,,,
19559,0,0,,,,
19560,0,0,,,,
19561,0,0,,,,
19562,0,0,,,,
19563,0,0,,,,
19564,0,0,,,,
19565,0,0,,,,
19566,0,0,,,,
19567,2,1,,,,
19568,0,0,,,,
19569,-1,-1,,,,
19570,0,0,,,,
19571,0,0,,,,
19572,-1,-1,,,,
19573,0,0,,,,
19574,2,1,,,,
19575,0,0,,,,
19576,0,0,,,,
19577,-1,-1,,,,
19578,0,0,,,,
19579,0,0,,,,
19580,0,0,,,,
19581,0,0,,,,
19582,3,1,,,,
19583,-1,-1,,,,
19584,0,0,,,,
19585,0,0,,,,
19586,0,0,,,,
19587,0,0,,,,
19588,0,0,,,,
19589,0,0,,,,
19590,0,0,,,,
19591,0,0,,,,
19592,0,0,,,,
19593,-2,-1,,,,
19594,0,0,,,,
19595,0,0,,,,
19596,0,0,,,,
19597,-1,-1,,,,
19598,-1,-1,,,,
19599,0,0,,,,
19600,0,0,,,,
19601,0,0,,,,
19602,0,0,,,,
19603,0,0,,,,
19604,-1,-1,,,,
19605,0,0,,,,
19606,0,0,,,,
19607,2,1,,,,
19608,1,1,,,,
19609,0,0,,,,
19610,-1,-1,,,,
19611,1,1,,,,
19612,0,0,,,,
19613,0,0,,,,
19614,0,0,,,,
19615,-1,-1,,,,
19616,0,0,,,,
19617,1,1,,,,
19618,0,0,,,,
19619,1,1,,,,
19620,0,0,,,,
19621,0,0,,,,
19622,0,0,,,,
19623,0,0,,,,
19624,0,0,,,,
19625,0,0,,,,
19626,-2,-1,,,,
19627,2,1,,,,
19628,0,0,,,,
19629,0,0,,,,
19630,-1,-1,,,,
19631,-1,-1,,,,
19632,0,0,,,,
19633,-2,-1,,,,
19634,-1,-1,,,,
19635,1,1,,,,
19636,0,0,,,,
19637,0,0,,,,
19638,0,0,,,,
19639,-2,-1,,,,
19640,0,0,,,,
19641,1,1,,,,
19642,0,0,,,,
19643,1,1,,,,
19644,0,0,,,,
19645,0,0,,,,
19646,0,0,,,,
19647,0,0,,,,
19648,0,0,,,,
19649,0,0,,,,
19650,0,0,,,,
19651,0,0,,,,
19652,-1,-1,,,,
19653,1,1,,,,
19654,0,0,,,,
19655,0,0,,,,
19656,0,0,,,,
19657,0,0,,,,
19658,0,0,,,,
19659,0,0,,,,
19660,0,0,,,,
19661,2,1,,,,
19662,-1,-1,,,,
19663,0,0,,,,
19664,-1,-1,,,,
19665,0,0,,,,
19666,0,0,,,,
19667,0,0,,,,
19668,0,0,,,,
19669,0,0,,,,
19670,-1,-1,,,,
19671,-1,-1,,,,
19672,-1,-1,,,,
19673,0,0,,,,
19674,0,0,,,,
19675,0,0,,,,
19676,0,0,,,,
19677,1,1,,,,
19678,2,1,,,,
19679,0,0,,,,
19680,0,0,,,,
19681,0,0,,,,
19682,0,0,,,,
19683,0,0,,,,
19684,0,0,,,,
19685,-1,-1,,,,
19686,0,0,,,,
19687,0,0,,,,
19688,0,0,,,,
19689,0,0,,,,
19690,0,0,,,,
19691,0,0,,,,
19692,0,0,,,,
19693,1,1,,,,
19694,0,0,,,,
19695,1,1,,,,
19696,1,1,,,,
19697,0,0,,,,
19698,0,0,,,,
19699,0,0,,,,
19700,0,0,,,,
19701,0,0,,,,
19702,0,0,,,,
19703,0,0,,,,
19704,0,0,,,,
19705,0,0,,,,
19706,0,0,,,,
19707,0,0,,,,
19708,0,0,,,,
19709,0,0,,,,
19710,0,0,,,,
19711,1,1,,,,
19712,0,0,,,,
19713,0,0,,,,
19714,0,0,,,,
19715,0,0,,,,
19716,-1,-1,,,,
19717,0,0,,,,
19718,-1,-1,,,,
19719,0,0,,,,
19720,0,0,,,,
19721,0,0,,,,
19722,0,0,,,,
19723,0,0,,,,
19724,0,0,,,,
19725,0,0,,,,
19726,0,0,,,,
19727,0,0,,,,
19728,0,0,,,,
19729,0,0,,,,
19730,0,0,,,,
19731,0,0,,,,
19732,-1,-1,,,,
19733,0,0,,,,
19734,-1,-1,,,,
19735,-1,-1,,,,
19736,0,0,,,,
19737,0,0,,,,
19738,0,0,,,,
19739,0,0,,,,
19740,0,0,,,,
19741,0,0,,,,
19742,1,1,,,,
19743,0,0,,,,
19744,1,1,,,,
19745,0,0,,,,
19746,0,0,,,,
19747,0,0,,,,
19748,0,0,,,,
19749,0,0,,,,
19750,0,0,,,,
19751,-1,-1,,,,
19752,-2,-1,,,,
19753,-1,-1,,,,
19754,-1,-1,,,,
19755,0,0,,,,
19756,2,1,,,,
19757,-1,-1,,,,
19758,-1,-1,,,,
19759,0,0,,,,
19760,-2,-1,,,,
19761,0,0,,,,
19762,0,0,,,,
19763,0,0,,,,
19764,0,0,,,,
19765,2,1,,,,
19766,0,0,,,,
19767,0,0,,,,
19768,-1,-1,,,,
19769,0,0,,,,
19770,0,0,,,,
19771,1,1,,,,
19772,0,0,,,,
19773,0,0,,,,
19774,0,0,,,,
19775,0,0,,,,
19776,0,0,,,,
19777,0,0,,,,
19778,-1,-1,,,,
19779,0,0,,,,
19780,0,0,,,,
19781,1,1,,,,
19782,0,0,,,,
19783,0,0,,,,
19784,0,0,,,,
19785,-1,-1,,,,
19786,0,0,,,,
19787,0,0,,,,
19788,0,0,,,,
19789,0,0,,,,
19790,1,1,,,,
19791,0,0,,,,
19792,0,0,,,,
19793,0,0,,,,
19794,0,0,,,,
19795,0,0,,,,
19796,-1,-1,,,,
19797,1,1,,,,
19798,0,0,,,,
19799,1,1,,,,
19800,0,0,,,,
19801,0,0,,,,
19802,0,0,,,,
19803,0,0,,,,
19804,0,0,,,,
19805,0,0,,,,
19806,0,0,,,,
19807,0,0,,,,
19808,0,0,,,,
19809,0,0,,,,
19810,0,0,,,,
19811,0,0,,,,
19812,0,0,,,,
19813,0,0,,,,
19814,0,0,,,,
19815,0,0,,,,
19816,1,1,,,,
19817,0,0,,,,
19818,0,0,,,,
19819,0,0,,,,
19820,0,0,,,,
19821,-2,-1,,,,
19822,0,0,,,,
19823,0,0,,,,
19824,0,0,,,,
19825,0,0,,,,
19826,0,0,,,,
19827,1,1,,,,
19828,0,0,,,,
19829,1,1,,,,
19830,0,0,,,,
19831,0,0,,,,
19832,0,0,,,,
19833,1,1,,,,
19834,0,0,,,,
19835,0,0,,,,
19836,0,0,,,,
19837,0,0,,,,
19838,-2,-1,,,,
19839,0,0,,,,
19840,-1,-1,,,,
19841,0,0,,,,
19842,-2,-1,,,,
19843,0,0,,,,
19844,0,0,,,,
19845,0,0,,,,
19846,0,0,,,,
19847,0,0,,,,
19848,0,0,,,,
19849,0,0,,,,
19850,0,0,,,,
19851,0,0,,,,
19852,0,0,,,,
19853,0,0,,,,
19854,0,0,,,,
19855,0,0,,,,
19856,0,0,,,,
19857,0,0,,,,
19858,0,0,,,,
19859,0,0,,,,
19860,2,1,,,,
19861,0,0,,,,
19862,0,0,,,,
19863,0,0,,,,
19864,0,0,,,,
19865,0,0,,,,
19866,1,1,,,,
19867,0,0,,,,
19868,1,1,,,,
19869,2,1,,,,
19870,-1,-1,,,,
19871,-2,-1,,,,
19872,0,0,,,,
19873,0,0,,,,
19874,0,0,,,,
19875,0,0,,,,
19876,0,0,,,,
19877,1,1,,,,
19878,-1,-1,,,,
19879,0,0,,,,
19880,0,0,,,,
19881,0,0,,,,
19882,0,0,,,,
19883,0,0,,,,
19884,2,1,,,,
19885,0,0,,,,
19886,0,0,,,,
19887,0,0,,,,
19888,1,1,,,,
19889,0,0,,,,
19890,-3,-1,,,,
19891,0,0,,,,
19892,0,0,,,,
19893,0,0,,,,
19894,0,0,,,,
19895,2,1,,,,
19896,0,0,,,,
19897,0,0,,,,
19898,-2,-1,,,,
19899,0,0,,,,
19900,1,1,,,,
19901,0,0,,,,
19902,0,0,,,,
19903,0,0,,,,
19904,0,0,,,,
19905,0,0,,,,
19906,1,1,,,,
19907,-2,-1,,,,
19908,0,0,,,,
19909,-2,-1,,,,
19910,0,0,,,,
19911,0,0,,,,
19912,0,0,,,,
19913,0,0,,,,
19914,0,0,,,,
19915,0,0,,,,
19916,-1,-1,,,,
19917,-1,-1,,,,
19918,0,0,,,,
19919,-1,-1,,,,
19920,0,0,,,,
19921,-1,-1,,,,
19922,0,0,,,,
19923,0,0,,,,
19924,0,0,,,,
19925,0,0,,,,
19926,-1,-1,,,,
19927,-1,-1,,,,
19928,-2,-1,,,,
19929,1,1,,,,
19930,-1,-1,,,,
19931,0,0,,,,
19932,0,0,,,,
19933,1,1,,,,
19934,0,0,,,,
19935,0,0,,,,
19936,0,0,,,,
19937,0,0,,,,
19938,0,0,,,,
19939,-1,-1,,,,
19940,0,0,,,,
19941,1,1,,,,
19942,1,1,,,,
19943,1,1,,,,
19944,-1,-1,,,,
19945,-2,-1,,,,
19946,-1,-1,,,,
19947,2,1,,,,
19948,-2,-1,,,,
19949,0,0,,,,
19950,0,0,,,,
19951,0,0,,,,
19952,0,0,,,,
19953,0,0,,,,
19954,0,0,,,,
19955,0,0,,,,
19956,1,1,,,,
19957,-2,-1,,,,
19958,0,0,,,,
19959,0,0,,,,
19960,2,1,,,,
19961,0,0,,,,
19962,1,1,,,,
19963,0,0,,,,
19964,0,0,,,,
19965,0,0,,,,
19966,0,0,,,,
19967,1,1,,,,
19968,0,0,,,,
19969,0,0,,,,
19970,0,0,,,,
19971,4,1,,,,
19972,1,1,,,,
19973,-1,-1,,,,
19974,0,0,,,,
19975,0,0,,,,
19976,-1,-1,,,,
19977,0,0,,,,
19978,0,0,,,,
19979,1,1,,,,
19980,0,0,,,,
19981,0,0,,,,
19982,-1,-1,,,,
19983,0,0,,,,
19984,-1,-1,,,,
19985,1,1,,,,
19986,1,1,,,,
19987,0,0,,,,
19988,0,0,,,,
19989,0,0,,,,
19990,1,1,,,,
19991,-3,-1,,,,
19992,0,0,,,,
19993,-2,-1,,,,
19994,0,0,,,,
19995,0,0,,,,
19996,0,0,,,,
19997,0,0,,,,
19998,0,0,,,,
19999,-1,-1,,,,
20000,2,1,,,,
20001,0,0,,,,
20002,0,0,,,,
20003,0,0,,,,
20004,0,0,,,,
20005,0,0,,,,
20006,0,0,,,,
20007,1,1,,,,
20008,2,1,,,,
20009,0,0,,,,
20010,0,0,,,,
20011,2,1,,,,
20012,1,1,,,,
20013,1,1,,,,
20014,0,0,,,,
20015,0,0,,,,
20016,0,0,,,,
20017,0,0,,,,
20018,0,0,,,,
20019,0,0,,,,
20020,0,0,,,,
20021,0,0,,,,
20022,1,1,,,,
20023,1,1,,,,
20024,0,0,,,,
20025,0,0,,,,
20026,0,0,,,,
20027,0,0,,,,
20028,0,0,,,,
20029,0,0,,,,
20030,2,1,,,,
20031,1,1,,,,
20032,0,0,,,,
20033,0,0,,,,
20034,0,0,,,,
20035,0,0,,,,
20036,1,1,,,,
20037,0,0,,,,
20038,0,0,,,,
20039,-1,-1,,,,
20040,0,0,,,,
20041,0,0,,,,
20042,1,1,,,,
20043,1,1,,,,
20044,0,0,,,,
20045,-1,-1,,,,
20046,0,0,,,,
20047,3,1,,,,
20048,0,0,,,,
20049,0,0,,,,
20050,1,1,,,,
20051,0,0,,,,
20052,2,1,,,,
20053,0,0,,,,
20054,0,0,,,,
20055,0,0,,,,
20056,-1,-1,,,,
20057,0,0,,,,
20058,-1,-1,,,,
20059,1,1,,,,
20060,2,1,,,,
20061,0,0,,,,
20062,0,0,,,,
20063,0,0,,,,
20064,0,0,,,,
20065,0,0,,,,
20066,0,0,,,,
20067,1,1,,,,
20068,0,0,,,,
20069,0,0,,,,
20070,0,0,,,,
20071,0,0,,,,
20072,0,0,,,,
20073,1,1,,,,
20074,0,0,,,,
20075,0,0,,,,
20076,0,0,,,,
20077,0,0,,,,
20078,0,0,,,,
20079,0,0,,,,
20080,0,0,,,,
20081,0,0,,,,
20082,0,0,,,,
20083,0,0,,,,
20084,0,0,,,,
20085,0,0,,,,
20086,0,0,,,,
20087,1,1,,,,
20088,0,0,,,,
20089,0,0,,,,
20090,2,1,,,,
20091,1,1,,,,
20092,0,0,,,,
20093,0,0,,,,
20094,0,0,,,,
20095,0,0,,,,
20096,0,0,,,,
20097,-1,-1,,,,
20098,0,0,,,,
20099,0,0,,,,
20100,0,0,,,,
