,scores,
9524,0,0
9525,-1,-1
9526,0,0
9527,1,1
9528,-2,-1
9529,0,0
9530,0,0
9531,0,0
9532,0,0
9533,0,0
9534,-1,-1
9535,0,0
9536,2,1
9537,0,0
9538,0,0
9539,0,0
9540,0,0
9541,-2,-1
9542,0,0
9543,0,0
9544,0,0
9545,-1,-1
9546,1,1
9547,1,1
9548,1,1
9549,-3,-1
9550,0,0
9551,2,1
9552,0,0
9553,0,0
9554,0,0
9555,-1,-1
9556,0,0
9557,-1,-1
9558,2,1
9559,0,0
9560,-2,-1
9561,0,0
9562,-1,-1
9563,0,0
9564,2,1
9565,1,1
9566,-2,-1
9567,1,1
9568,0,0
9569,0,0
9570,0,0
9571,1,1
9572,0,0
9573,1,1
9574,0,0
9575,0,0
9576,0,0
9577,1,1
9578,0,0
9579,1,1
9580,0,0
9581,0,0
9582,0,0
9583,0,0
9584,0,0
9585,0,0
9586,-1,-1
9587,0,0
9588,0,0
9589,0,0
9590,0,0
9591,1,1
9592,0,0
9593,-1,-1
9594,-1,-1
9595,0,0
9596,1,1
9597,0,0
9598,-2,-1
9599,-2,-1
9600,0,0
9601,-4,-1
9602,0,0
9603,-1,-1
9604,-1,-1
9605,0,0
9606,0,0
9607,0,0
9608,0,0
9609,0,0
9610,0,0
9611,0,0
9612,0,0
9613,0,0
9614,0,0
9615,0,0
9616,0,0
9617,0,0
9618,1,1
9619,0,0
9620,-1,-1
9621,0,0
9622,0,0
9623,0,0
9624,0,0
9625,0,0
9626,2,1
9627,1,1
9628,1,1
9629,0,0
9630,0,0
9631,1,1
9632,0,0
9633,-1,-1
9634,-1,-1
9635,0,0
9636,0,0
9637,0,0
9638,0,0
9639,0,0
9640,0,0
9641,0,0
9642,1,1
9643,0,0
9644,0,0
9645,0,0
9646,0,0
9647,0,0
9648,0,0
9649,-1,-1
9650,0,0
9651,0,0
9652,1,1
9653,0,0
9654,0,0
9655,1,1
9656,0,0
9657,0,0
9658,-1,-1
9659,0,0
9660,0,0
9661,-1,-1
9662,0,0
9663,0,0
9664,0,0
9665,0,0
9666,0,0
9667,-3,-1
9668,0,0
9669,-1,-1
9670,0,0
9671,1,1
9672,1,1
9673,0,0
9674,0,0
9675,0,0
9676,0,0
9677,0,0
9678,0,0
9679,0,0
9680,3,1
9681,0,0
9682,-1,-1
9683,0,0
9684,-1,-1
9685,1,1
9686,-1,-1
9687,0,0
9688,0,0
9689,0,0
9690,0,0
9691,0,0
9692,0,0
9693,-3,-1
9694,1,1
9695,0,0
9696,1,1
9697,1,1
9698,-1,-1
9699,1,1
9700,0,0
9701,1,1
9702,0,0
9703,0,0
9704,1,1
9705,-2,-1
9706,1,1
9707,1,1
9708,0,0
9709,0,0
9710,0,0
9711,-1,-1
9712,0,0
9713,-1,-1
9714,-1,-1
9715,0,0
9716,0,0
9717,0,0
9718,1,1
9719,-2,-1
9720,0,0
9721,0,0
9722,-1,-1
9723,0,0
9724,0,0
9725,0,0
9726,-2,-1
9727,0,0
9728,2,1
9729,0,0
9730,-2,-1
9731,0,0
9732,1,1
9733,0,0
9734,0,0
9735,-1,-1
9736,1,1
9737,-1,-1
9738,0,0
9739,1,1
9740,-2,-1
9741,0,0
9742,1,1
9743,0,0
9744,0,0
9745,0,0
9746,1,1
9747,3,1
9748,0,0
9749,2,1
9750,0,0
9751,0,0
9752,0,0
9753,0,0
9754,0,0
9755,0,0
9756,-1,-1
9757,1,1
9758,-1,-1
9759,0,0
9760,1,1
9761,0,0
9762,-1,-1
9763,0,0
9764,0,0
9765,-2,-1
9766,0,0
9767,1,1
9768,0,0
9769,-2,-1
9770,0,0
9771,0,0
9772,-1,-1
9773,0,0
9774,-1,-1
9775,0,0
9776,0,0
9777,0,0
9778,-1,-1
9779,1,1
9780,0,0
9781,-1,-1
9782,0,0
9783,0,0
9784,0,0
9785,0,0
9786,0,0
9787,1,1
9788,0,0
9789,0,0
9790,-1,-1
9791,0,0
9792,1,1
9793,0,0
9794,0,0
9795,-2,-1
9796,0,0
9797,1,1
9798,0,0
9799,0,0
9800,-1,-1
9801,0,0
9802,-1,-1
9803,-2,-1
9804,0,0
9805,0,0
9806,0,0
9807,1,1
9808,0,0
9809,-3,-1
9810,-2,-1
9811,0,0
9812,-2,-1
9813,-1,-1
9814,-1,-1
9815,0,0
9816,0,0
9817,1,1
9818,-1,-1
9819,-1,-1
9820,0,0
9821,2,1
9822,1,1
9823,1,1
9824,0,0
9825,0,0
9826,-1,-1
9827,0,0
9828,0,0
9829,0,0
9830,0,0
9831,0,0
9832,1,1
9833,0,0
9834,-1,-1
9835,0,0
9836,0,0
9837,1,1
9838,0,0
9839,0,0
9840,0,0
9841,0,0
9842,2,1
9843,-1,-1
9844,0,0
9845,2,1
9846,0,0
9847,1,1
9848,0,0
9849,1,1
9850,0,0
9851,0,0
9852,0,0
9853,-1,-1
9854,1,1
9855,0,0
9856,1,1
9857,1,1
9858,1,1
9859,0,0
9860,-1,-1
9861,0,0
9862,0,0
9863,-1,-1
9864,2,1
9865,0,0
9866,-1,-1
9867,0,0
9868,0,0
9869,0,0
9870,-2,-1
9871,1,1
9872,0,0
9873,1,1
9874,-2,-1
9875,0,0
9876,1,1
9877,-1,-1
9878,-1,-1
9879,-1,-1
9880,0,0
9881,0,0
9882,-2,-1
9883,0,0
9884,0,0
9885,0,0
9886,0,0
9887,0,0
9888,3,1
9889,0,0
9890,0,0
9891,0,0
9892,0,0
9893,0,0
9894,-2,-1
9895,1,1
9896,0,0
9897,0,0
9898,0,0
9899,0,0
9900,0,0
9901,0,0
9902,0,0
9903,0,0
9904,0,0
9905,-1,-1
9906,1,1
9907,0,0
9908,0,0
9909,0,0
9910,0,0
9911,0,0
9912,0,0
9913,-1,-1
9914,-1,-1
9915,0,0
9916,0,0
9917,0,0
9918,0,0
9919,0,0
9920,0,0
9921,0,0
9922,1,1
9923,0,0
9924,-1,-1
9925,0,0
9926,0,0
9927,1,1
9928,-1,-1
9929,0,0
9930,1,1
9931,0,0
9932,0,0
9933,0,0
9934,0,0
9935,0,0
9936,-1,-1
9937,1,1
9938,1,1
9939,0,0
9940,0,0
9941,1,1
9942,0,0
9943,-1,-1
9944,1,1
9945,0,0
9946,1,1
9947,0,0
9948,0,0
9949,0,0
9950,0,0
9951,0,0
9952,0,0
9953,3,1
9954,-1,-1
9955,3,1
9956,0,0
9957,0,0
9958,0,0
9959,0,0
9960,-1,-1
9961,0,0
9962,-1,-1
9963,1,1
9964,0,0
9965,-1,-1
9966,0,0
9967,2,1
9968,0,0
9969,0,0
9970,0,0
9971,1,1
9972,1,1
9973,0,0
9974,0,0
9975,0,0
9976,0,0
9977,0,0
9978,0,0
9979,0,0
9980,0,0
9981,0,0
9982,0,0
9983,0,0
9984,0,0
9985,0,0
9986,0,0
9987,1,1
9988,-1,-1
9989,-1,-1
9990,-2,-1
9991,0,0
9992,0,0
9993,0,0
9994,0,0
9995,0,0
9996,-1,-1
9997,1,1
9998,1,1
9999,1,1
10000,0,0
10001,0,0
10002,0,0
10003,0,0
10004,0,0
10005,0,0
10006,0,0
10007,-2,-1
10008,0,0
10009,0,0
10010,1,1
10011,-1,-1
10012,-1,-1
10013,0,0
10014,1,1
10015,-2,-1
10016,0,0
10017,0,0
10018,1,1
10019,0,0
10020,0,0
10021,0,0
10022,-1,-1
10023,3,1
10024,0,0
10025,0,0
10026,2,1
10027,1,1
10028,1,1
10029,-1,-1
10030,1,1
10031,0,0
10032,0,0
10033,0,0
10034,-1,-1
10035,-1,-1
10036,-1,-1
10037,0,0
10038,-1,-1
10039,0,0
10040,0,0
10041,0,0
10042,0,0
10043,0,0
10044,2,1
10045,0,0
10046,0,0
10047,0,0
10048,0,0
10049,0,0
10050,0,0
10051,0,0
10052,0,0
10053,0,0
10054,-1,-1
10055,0,0
10056,0,0
10057,0,0
10058,-2,-1
10059,-2,-1
10060,0,0
10061,0,0
10062,0,0
10063,2,1
10064,-1,-1
10065,0,0
10066,0,0
10067,0,0
10068,-1,-1
10069,1,1
10070,0,0
10071,0,0
10072,-1,-1
10073,0,0
10074,-2,-1
10075,1,1
10076,0,0
10077,0,0
10078,0,0
10079,-1,-1
10080,0,0
10081,0,0
10082,0,0
10083,0,0
10084,0,0
10085,0,0
10086,0,0
10087,-1,-1
10088,1,1
10089,-2,-1
10090,1,1
10091,1,1
10092,0,0
10093,2,1
10094,0,0
10095,0,0
10096,0,0
10097,0,0
10098,0,0
10099,0,0
10100,0,0
10101,0,0
10102,-1,-1
10103,0,0
10104,0,0
10105,0,0
10106,1,1
10107,0,0
10108,1,1
10109,0,0
10110,0,0
10111,0,0
10112,0,0
10113,-1,-1
10114,0,0
10115,0,0
10116,-1,-1
10117,0,0
10118,0,0
10119,-1,-1
10120,-1,-1
10121,0,0
10122,0,0
10123,0,0
10124,1,1
10125,0,0
10126,0,0
10127,0,0
10128,0,0
10129,0,0
10130,0,0
10131,1,1
10132,0,0
10133,2,1
10134,0,0
10135,0,0
10136,0,0
10137,0,0
10138,0,0
10139,0,0
10140,1,1
10141,0,0
10142,0,0
10143,0,0
10144,0,0
10145,0,0
10146,0,0
10147,1,1
10148,0,0
10149,0,0
10150,0,0
10151,0,0
10152,1,1
10153,0,0
10154,0,0
10155,-2,-1
10156,-1,-1
10157,0,0
10158,0,0
10159,-1,-1
10160,0,0
10161,2,1
10162,1,1
10163,0,0
10164,0,0
10165,2,1
10166,0,0
10167,0,0
10168,0,0
10169,0,0
10170,0,0
10171,0,0
10172,0,0
10173,0,0
10174,-4,-1
10175,0,0
10176,1,1
10177,-3,-1
10178,-1,-1
10179,0,0
10180,0,0
10181,0,0
10182,0,0
10183,-1,-1
10184,-1,-1
10185,1,1
10186,0,0
10187,0,0
10188,0,0
10189,1,1
10190,0,0
10191,0,0
10192,-1,-1
10193,0,0
10194,0,0
10195,0,0
10196,0,0
10197,0,0
10198,0,0
10199,0,0
10200,0,0
10201,0,0
10202,2,1
10203,-2,-1
10204,0,0
10205,1,1
10206,1,1
10207,0,0
10208,0,0
10209,0,0
10210,0,0
10211,0,0
10212,0,0
10213,-3,-1
10214,0,0
10215,0,0
10216,0,0
10217,0,0
10218,3,1
10219,0,0
10220,1,1
10221,0,0
10222,1,1
10223,-1,-1
10224,0,0
10225,0,0
10226,0,0
10227,0,0
10228,0,0
10229,-1,-1
10230,0,0
10231,1,1
10232,0,0
10233,0,0
10234,0,0
10235,0,0
10236,-1,-1
10237,0,0
10238,-1,-1
10239,0,0
10240,1,1
10241,-1,-1
10242,-2,-1
10243,-2,-1
10244,-2,-1
10245,0,0
10246,0,0
10247,-2,-1
10248,0,0
10249,0,0
10250,2,1
10251,2,1
10252,0,0
10253,0,0
10254,0,0
10255,1,1
10256,0,0
10257,0,0
10258,0,0
10259,0,0
10260,0,0
10261,1,1
10262,0,0
10263,-1,-1
10264,0,0
10265,1,1
10266,1,1
10267,-1,-1
10268,0,0
10269,1,1
10270,0,0
10271,1,1
10272,0,0
10273,-1,-1
10274,0,0
10275,1,1
10276,0,0
10277,0,0
10278,2,1
10279,0,0
10280,1,1
10281,-1,-1
10282,1,1
10283,0,0
10284,1,1
10285,0,0
10286,0,0
10287,1,1
10288,-1,-1
10289,0,0
10290,-2,-1
10291,0,0
10292,0,0
10293,0,0
10294,0,0
10295,0,0
10296,-2,-1
10297,1,1
10298,0,0
10299,0,0
10300,1,1
10301,2,1
10302,0,0
10303,-1,-1
10304,1,1
10305,0,0
10306,0,0
10307,-1,-1
10308,0,0
10309,1,1
10310,0,0
10311,0,0
10312,-1,-1
10313,0,0
10314,0,0
10315,0,0
10316,1,1
10317,0,0
10318,-1,-1
10319,-2,-1
10320,0,0
10321,0,0
10322,0,0
10323,0,0
10324,0,0
10325,0,0
10326,0,0
10327,-1,-1
10328,-3,-1
10329,0,0
10330,0,0
10331,0,0
10332,0,0
10333,-1,-1
10334,0,0
10335,0,0
10336,0,0
10337,0,0
10338,0,0
10339,0,0
10340,0,0
10341,0,0
10342,2,1
10343,0,0
10344,1,1
10345,0,0
10346,0,0
10347,1,1
10348,0,0
10349,-3,-1
10350,0,0
10351,0,0
10352,-1,-1
10353,0,0
10354,0,0
10355,-1,-1
10356,0,0
10357,0,0
10358,1,1
10359,0,0
10360,0,0
10361,0,0
10362,0,0
10363,1,1
10364,0,0
10365,0,0
10366,0,0
10367,0,0
10368,0,0
10369,-1,-1
10370,0,0
10371,1,1
10372,0,0
10373,0,0
10374,0,0
10375,0,0
10376,0,0
10377,0,0
10378,0,0
10379,0,0
10380,1,1
10381,0,0
10382,0,0
10383,1,1
10384,0,0
10385,0,0
10386,0,0
10387,0,0
10388,0,0
10389,0,0
10390,-1,-1
10391,0,0
10392,0,0
10393,0,0
10394,0,0
10395,0,0
10396,0,0
10397,0,0
10398,0,0
10399,0,0
10400,0,0
10401,0,0
10402,0,0
10403,-2,-1
10404,1,1
10405,0,0
10406,0,0
10407,0,0
10408,1,1
10409,0,0
10410,0,0
10411,0,0
10412,0,0
10413,0,0
10414,0,0
10415,-1,-1
10416,0,0
10417,1,1
10418,-1,-1
10419,0,0
10420,0,0
10421,-1,-1
10422,0,0
10423,-1,-1
10424,0,0
10425,0,0
10426,0,0
10427,0,0
10428,1,1
10429,0,0
10430,1,1
10431,-1,-1
10432,0,0
10433,2,1
10434,0,0
10435,0,0
10436,3,1
10437,0,0
10438,2,1
10439,0,0
10440,0,0
10441,2,1
10442,1,1
10443,0,0
10444,1,1
10445,0,0
10446,-1,-1
10447,0,0
10448,-1,-1
10449,-2,-1
10450,2,1
10451,0,0
10452,-1,-1
10453,0,0
10454,0,0
10455,0,0
10456,-1,-1
10457,0,0
10458,0,0
10459,1,1
10460,0,0
10461,0,0
10462,0,0
10463,0,0
10464,-1,-1
10465,0,0
10466,0,0
10467,0,0
10468,0,0
10469,0,0
10470,0,0
10471,0,0
10472,0,0
10473,1,1
10474,0,0
10475,0,0
10476,0,0
10477,-2,-1
10478,0,0
10479,1,1
10480,0,0
10481,0,0
10482,-1,-1
10483,0,0
10484,0,0
10485,0,0
10486,1,1
10487,0,0
10488,0,0
10489,0,0
10490,0,0
10491,-1,-1
10492,1,1
10493,0,0
10494,0,0
10495,-1,-1
10496,0,0
10497,-1,-1
10498,0,0
10499,0,0
10500,0,0
10501,1,1
10502,-1,-1
10503,0,0
10504,1,1
10505,2,1
10506,-1,-1
10507,0,0
10508,-1,-1
10509,0,0
10510,0,0
10511,0,0
10512,0,0
10513,0,0
10514,0,0
10515,0,0
10516,0,0
10517,0,0
10518,1,1
10519,0,0
10520,0,0
10521,0,0
10522,0,0
10523,0,0
10524,0,0
10525,-1,-1
10526,0,0
10527,0,0
10528,1,1
10529,1,1
10530,0,0
10531,0,0
10532,0,0
10533,0,0
10534,0,0
10535,0,0
10536,0,0
10537,0,0
10538,0,0
10539,1,1
10540,0,0
10541,0,0
10542,0,0
10543,0,0
10544,-1,-1
10545,-1,-1
10546,-1,-1
10547,0,0
10548,0,0
10549,0,0
10550,0,0
10551,-1,-1
10552,-1,-1
10553,1,1
10554,0,0
10555,-1,-1
10556,0,0
10557,0,0
10558,0,0
10559,0,0
10560,0,0
10561,0,0
10562,0,0
10563,0,0
10564,0,0
10565,0,0
10566,0,0
10567,-1,-1
10568,0,0
10569,0,0
10570,0,0
10571,0,0
10572,2,1
10573,0,0
10574,1,1
10575,0,0
10576,0,0
10577,0,0
10578,0,0
10579,1,1
10580,-1,-1
10581,0,0
10582,0,0
10583,0,0
10584,0,0
10585,0,0
10586,-1,-1
10587,1,1
10588,-2,-1
10589,0,0
10590,0,0
10591,-2,-1
10592,0,0
10593,-1,-1
10594,0,0
10595,0,0
10596,0,0
10597,0,0
10598,0,0
10599,1,1
10600,-2,-1
10601,0,0
10602,0,0
10603,-2,-1
10604,0,0
10605,0,0
10606,-4,-1
10607,0,0
10608,0,0
10609,1,1
10610,0,0
10611,-1,-1
10612,0,0
10613,1,1
10614,-1,-1
10615,0,0
10616,-1,-1
10617,0,0
10618,0,0
10619,-1,-1
10620,-1,-1
10621,-1,-1
10622,0,0
10623,0,0
10624,0,0
10625,0,0
10626,0,0
10627,0,0
10628,0,0
10629,0,0
10630,0,0
10631,0,0
10632,0,0
10633,1,1
10634,1,1
10635,1,1
10636,0,0
10637,2,1
10638,1,1
10639,3,1
10640,2,1
10641,0,0
10642,0,0
10643,0,0
10644,0,0
10645,0,0
10646,0,0
10647,1,1
10648,0,0
10649,0,0
10650,0,0
10651,0,0
10652,0,0
10653,0,0
10654,0,0
10655,0,0
10656,0,0
10657,0,0
10658,0,0
10659,2,1
10660,2,1
10661,-1,-1
10662,0,0
10663,0,0
10664,0,0
10665,0,0
10666,1,1
10667,-1,-1
10668,0,0
10669,-1,-1
10670,-1,-1
10671,-1,-1
10672,0,0
10673,0,0
10674,0,0
10675,0,0
10676,0,0
10677,0,0
10678,0,0
10679,1,1
10680,0,0
10681,0,0
10682,-1,-1
10683,-1,-1
10684,0,0
10685,-1,-1
10686,0,0
10687,-3,-1
10688,0,0
10689,-1,-1
10690,0,0
10691,0,0
10692,-1,-1
10693,1,1
10694,1,1
10695,0,0
10696,1,1
10697,-2,-1
10698,1,1
10699,-2,-1
10700,0,0
10701,0,0
10702,0,0
10703,0,0
10704,-1,-1
10705,0,0
10706,-1,-1
10707,0,0
10708,-1,-1
10709,0,0
10710,0,0
10711,0,0
10712,0,0
10713,0,0
10714,-1,-1
10715,0,0
10716,0,0
10717,0,0
10718,0,0
10719,0,0
10720,0,0
10721,0,0
10722,1,1
10723,1,1
10724,3,1
10725,-2,-1
10726,0,0
10727,1,1
10728,-1,-1
10729,0,0
10730,0,0
10731,0,0
10732,1,1
10733,0,0
10734,-2,-1
10735,1,1
10736,2,1
10737,0,0
10738,-1,-1
10739,-2,-1
10740,0,0
10741,-1,-1
10742,0,0
10743,0,0
10744,-2,-1
10745,0,0
10746,0,0
10747,0,0
10748,0,0
10749,0,0
10750,0,0
10751,1,1
10752,0,0
10753,0,0
10754,0,0
10755,0,0
10756,-1,-1
10757,0,0
10758,0,0
10759,1,1
10760,0,0
10761,-1,-1
10762,0,0
10763,0,0
10764,0,0
10765,0,0
10766,0,0
10767,0,0
10768,0,0
10769,0,0
10770,0,0
10771,0,0
10772,-1,-1
10773,0,0
10774,0,0
10775,0,0
10776,0,0
10777,0,0
10778,0,0
10779,-1,-1
10780,0,0
10781,1,1
10782,2,1
10783,2,1
10784,1,1
10785,-1,-1
10786,0,0
10787,0,0
10788,0,0
10789,0,0
10790,2,1
10791,-1,-1
10792,-2,-1
10793,0,0
10794,0,0
10795,0,0
10796,0,0
10797,0,0
10798,1,1
10799,1,1
10800,0,0
10801,0,0
10802,0,0
10803,-1,-1
10804,0,0
10805,0,0
10806,0,0
10807,1,1
10808,0,0
10809,1,1
10810,-2,-1
10811,2,1
10812,1,1
10813,0,0
10814,0,0
10815,0,0
10816,0,0
10817,1,1
10818,-1,-1
10819,0,0
10820,-1,-1
10821,1,1
10822,0,0
10823,0,0
10824,1,1
10825,-2,-1
10826,-1,-1
10827,0,0
10828,0,0
10829,-2,-1
10830,0,0
10831,2,1
10832,-1,-1
10833,0,0
10834,-1,-1
10835,0,0
10836,2,1
10837,-1,-1
10838,0,0
10839,1,1
10840,0,0
10841,0,0
10842,0,0
10843,-1,-1
10844,1,1
10845,0,0
10846,0,0
10847,1,1
10848,-1,-1
10849,-1,-1
10850,-2,-1
10851,1,1
10852,0,0
10853,-1,-1
10854,1,1
10855,-1,-1
10856,0,0
10857,-1,-1
10858,0,0
10859,-2,-1
10860,-1,-1
10861,-1,-1
10862,0,0
10863,2,1
10864,1,1
10865,1,1
10866,0,0
10867,-1,-1
10868,1,1
10869,0,0
10870,-1,-1
10871,-1,-1
10872,-2,-1
10873,0,0
10874,0,0
10875,0,0
10876,-1,-1
10877,-1,-1
10878,-3,-1
10879,0,0
10880,0,0
10881,0,0
10882,0,0
10883,1,1
10884,-1,-1
10885,-1,-1
10886,0,0
10887,1,1
10888,-1,-1
10889,0,0
10890,0,0
10891,2,1
10892,0,0
10893,0,0
10894,1,1
10895,0,0
10896,0,0
10897,-1,-1
10898,0,0
10899,3,1
10900,0,0
10901,0,0
10902,-2,-1
10903,-1,-1
10904,-1,-1
10905,0,0
10906,0,0
10907,0,0
10908,1,1
10909,0,0
10910,1,1
10911,0,0
10912,0,0
10913,-1,-1
10914,-1,-1
10915,1,1
10916,-1,-1
10917,0,0
10918,-1,-1
10919,0,0
10920,1,1
10921,0,0
10922,-2,-1
10923,0,0
10924,1,1
10925,0,0
10926,0,0
10927,0,0
10928,0,0
10929,0,0
10930,0,0
10931,0,0
10932,0,0
10933,1,1
10934,-1,-1
10935,0,0
10936,-1,-1
10937,-1,-1
10938,0,0
10939,0,0
10940,0,0
10941,1,1
10942,0,0
10943,-1,-1
10944,0,0
10945,-2,-1
10946,0,0
10947,2,1
10948,0,0
10949,0,0
10950,0,0
10951,0,0
10952,-2,-1
10953,-1,-1
10954,-1,-1
10955,0,0
10956,0,0
10957,-2,-1
10958,-2,-1
10959,3,1
10960,0,0
10961,0,0
10962,0,0
10963,0,0
10964,-2,-1
10965,0,0
10966,0,0
10967,0,0
10968,-2,-1
10969,-1,-1
10970,-2,-1
10971,-1,-1
10972,0,0
10973,0,0
10974,1,1
10975,0,0
10976,0,0
10977,2,1
10978,-1,-1
10979,-1,-1
10980,0,0
10981,0,0
10982,0,0
10983,0,0
10984,1,1
10985,1,1
10986,0,0
10987,-1,-1
10988,0,0
10989,-1,-1
10990,0,0
10991,0,0
10992,0,0
10993,-1,-1
10994,3,1
10995,0,0
10996,0,0
10997,0,0
10998,0,0
10999,0,0
11000,0,0
11001,-2,-1
11002,0,0
11003,0,0
11004,0,0
11005,0,0
11006,0,0
11007,0,0
11008,1,1
11009,-1,-1
11010,0,0
11011,-1,-1
11012,0,0
11013,0,0
11014,2,1
11015,0,0
11016,0,0
11017,0,0
11018,-1,-1
11019,0,0
11020,0,0
11021,0,0
11022,0,0
11023,0,0
11024,0,0
11025,2,1
11026,-1,-1
11027,-1,-1
11028,0,0
11029,0,0
11030,0,0
11031,0,0
11032,0,0
11033,-1,-1
11034,-1,-1
11035,0,0
11036,-2,-1
11037,1,1
11038,0,0
11039,0,0
11040,1,1
11041,1,1
11042,0,0
11043,0,0
11044,0,0
11045,1,1
11046,0,0
11047,0,0
11048,-1,-1
11049,0,0
11050,0,0
11051,0,0
11052,0,0
11053,0,0
11054,-1,-1
11055,1,1
11056,0,0
11057,-1,-1
11058,0,0
11059,-1,-1
11060,0,0
11061,0,0
11062,0,0
11063,0,0
11064,0,0
11065,0,0
11066,0,0
11067,1,1
11068,1,1
11069,0,0
11070,-1,-1
11071,1,1
11072,1,1
11073,0,0
11074,0,0
11075,0,0
11076,1,1
11077,-1,-1
11078,0,0
11079,0,0
11080,-1,-1
11081,0,0
11082,-1,-1
11083,-1,-1
11084,0,0
11085,2,1
11086,0,0
11087,-1,-1
11088,-1,-1
11089,0,0
11090,1,1
11091,0,0
11092,0,0
11093,2,1
11094,0,0
11095,-2,-1
11096,0,0
11097,1,1
11098,1,1
11099,0,0
11100,0,0
11101,1,1
11102,0,0
11103,1,1
11104,0,0
11105,0,0
11106,0,0
11107,1,1
11108,0,0
11109,0,0
11110,0,0
11111,0,0
11112,-1,-1
11113,0,0
11114,1,1
11115,-1,-1
11116,0,0
11117,0,0
11118,1,1
11119,0,0
11120,0,0
11121,-1,-1
11122,-1,-1
11123,-1,-1
11124,1,1
11125,1,1
11126,0,0
11127,0,0
11128,-1,-1
11129,0,0
11130,-1,-1
11131,0,0
11132,0,0
11133,0,0
11134,0,0
11135,0,0
11136,1,1
11137,0,0
11138,-1,-1
11139,-1,-1
11140,2,1
11141,0,0
11142,-1,-1
11143,-1,-1
11144,0,0
11145,-1,-1
11146,0,0
11147,1,1
11148,0,0
11149,1,1
11150,0,0
11151,0,0
11152,0,0
11153,-1,-1
11154,0,0
11155,0,0
11156,-1,-1
11157,0,0
11158,-1,-1
11159,0,0
11160,-1,-1
11161,0,0
11162,-1,-1
11163,0,0
11164,2,1
11165,0,0
11166,0,0
11167,0,0
11168,-3,-1
11169,0,0
11170,-1,-1
11171,0,0
11172,0,0
11173,0,0
11174,1,1
11175,0,0
11176,-2,-1
11177,1,1
11178,0,0
11179,0,0
11180,0,0
11181,-1,-1
11182,1,1
11183,-4,-1
11184,0,0
11185,0,0
11186,0,0
11187,0,0
11188,0,0
11189,-1,-1
11190,0,0
11191,0,0
11192,0,0
11193,0,0
11194,1,1
11195,-1,-1
11196,-2,-1
11197,-1,-1
11198,0,0
11199,0,0
11200,0,0
11201,1,1
11202,1,1
11203,-1,-1
11204,0,0
11205,0,0
11206,0,0
11207,0,0
11208,-2,-1
11209,0,0
11210,1,1
11211,0,0
11212,0,0
11213,0,0
11214,0,0
11215,-1,-1
11216,0,0
11217,0,0
11218,0,0
11219,0,0
11220,0,0
11221,0,0
11222,1,1
11223,-1,-1
11224,0,0
11225,0,0
11226,0,0
11227,0,0
11228,0,0
11229,-1,-1
11230,0,0
11231,0,0
11232,0,0
11233,-1,-1
11234,0,0
11235,1,1
11236,-2,-1
11237,0,0
11238,0,0
11239,0,0
11240,1,1
11241,0,0
11242,0,0
11243,2,1
11244,0,0
11245,-1,-1
11246,2,1
11247,0,0
11248,-1,-1
11249,0,0
11250,0,0
11251,-2,-1
11252,0,0
11253,1,1
11254,0,0
11255,-1,-1
11256,-2,-1
11257,-1,-1
11258,-1,-1
11259,1,1
11260,1,1
11261,0,0
11262,0,0
11263,0,0
11264,1,1
11265,0,0
11266,0,0
11267,-2,-1
11268,0,0
11269,0,0
11270,1,1
11271,2,1
11272,1,1
11273,0,0
11274,0,0
11275,-1,-1
11276,0,0
11277,0,0
11278,0,0
11279,0,0
11280,-1,-1
11281,0,0
11282,0,0
11283,1,1
11284,1,1
11285,0,0
11286,1,1
11287,0,0
11288,0,0
11289,0,0
11290,-1,-1
11291,0,0
11292,0,0
11293,-1,-1
11294,0,0
11295,1,1
11296,0,0
11297,-1,-1
11298,0,0
11299,0,0
11300,0,0
11301,0,0
11302,-1,-1
11303,0,0
11304,0,0
11305,1,1
11306,-1,-1
11307,0,0
11308,2,1
11309,0,0
11310,0,0
11311,-1,-1
11312,-1,-1
11313,0,0
11314,-1,-1
11315,1,1
11316,-1,-1
11317,0,0
11318,0,0
11319,0,0
11320,0,0
11321,-1,-1
11322,0,0
11323,1,1
11324,0,0
11325,0,0
11326,-2,-1
11327,-1,-1
11328,0,0
11329,0,0
11330,1,1
11331,0,0
11332,0,0
11333,0,0
11334,-1,-1
11335,-1,-1
11336,0,0
11337,1,1
11338,-1,-1
11339,0,0
11340,0,0
11341,0,0
11342,0,0
11343,1,1
11344,0,0
11345,0,0
11346,0,0
11347,0,0
11348,-1,-1
11349,0,0
11350,0,0
11351,-1,-1
11352,0,0
11353,0,0
11354,0,0
11355,-1,-1
11356,0,0
11357,-2,-1
11358,-1,-1
11359,-1,-1
11360,0,0
11361,0,0
11362,0,0
11363,0,0
11364,0,0
11365,0,0
11366,0,0
11367,1,1
11368,0,0
11369,0,0
11370,0,0
11371,1,1
11372,0,0
11373,1,1
11374,0,0
11375,0,0
11376,0,0
11377,-2,-1
11378,1,1
11379,0,0
11380,0,0
11381,0,0
11382,0,0
11383,-2,-1
11384,0,0
11385,1,1
11386,0,0
11387,2,1
11388,0,0
11389,0,0
11390,-1,-1
11391,0,0
11392,0,0
11393,0,0
11394,0,0
11395,0,0
11396,0,0
11397,0,0
11398,-2,-1
11399,1,1
11400,0,0
11401,0,0
11402,-2,-1
11403,-1,-1
11404,1,1
11405,-2,-1
11406,0,0
11407,0,0
11408,-2,-1
11409,0,0
11410,0,0
11411,0,0
11412,-1,-1
